SM TRATORES LTDA;CNPJ: 02.367.369/0001-62;NIRE: 31205375095;
FILIAL: Todas;SINTÉTICA INICIAL: .  .  .  .  . .;SINTÉTICA FINAL: 9.99.99.99.99.9.;DATA: 19/09/2025 HORA: 10:09:24;
PERÍODO DE: 01/05/2025 A 31/05/2025;NÍVEL: 9  DIÁRIO:     0 INCLUI CONTAS INTEGRADAS?: Não;
BALANCETE MENSAL:  DA FILIAL UNAI;

Código;Descrição da conta;Saldo anterior;Débito;Crédito;Saldo atual;
1.01.03.04;OUTROS ESTOQUES;256193,00;0;-145943,00;110250,00;
902793;COMPRAS DE ESTOQUE PARA RECEBIMENTO FUTURA;256193,00;0;-145943,00;110250,00;
1.01.04;ADIANTAMENTOS;305737,40;361724,75;-36766,94;630695,21;
1.01.04.01;ADIANTAMENTOS;305737,40;361724,75;-36766,94;630695,21;
902047;ADIANTAMENTO DE FORNECEDORES;294428,40;360599,44;-34816,43;620211,41;
902778;ADIANTAMENTO DE SALARIO;11309,00;174,80;-1000,00;10483,80;
915827;EMPRESTIMOS A FUNCIONARIO;0;950,51;-950,51;0;
1.01.05;IMPOSTOS E CONTRIBUICOES A RECUPERAR;1617176,44;1220314,64;-1219193,55;1618297,53;
1.01.05.01;IMPOSTOS E CONTRIBUICOES A RECUPERAR;1617176,44;1220314,64;-1219193,55;1618297,53;
915077;COFINS A COMPENSAR;14000,00;0;0;14000,00;
902772;COFINS A RECUPERAR;0;42473,51;-42473,51;0;
913317;COFINS CREDITO LEI 10.833/2003;0;4870,67;-4870,67;0;
905734;COFINS RETIDO NA FONTE;0;122,72;-122,72;0;
902770;CSRF RETIDO NA FONTE;256,85;40,90;0;297,75;
902765;ICMS A RECUPERAR;1591022,18;1161391,13;-1161421,23;1590992,08;
902768;IRRF A RECUPERAR;718,13;417,92;0;1136,05;
905447;IRRF S/ APLICACOES FINANCEIRAS;8145,95;692,37;0;8838,32;
915076;PIS A COMPENSAR;3033,33;0;0;3033,33;
902771;PIS A RECUPERAR;0;9221,38;-9221,38;0;
913316;PIS CREDITO LEI 10.637/2002;0;1057,46;-1057,46;0;
905733;PIS RETIDO NA FONTE;0;26,58;-26,58;0;
1.01.07;OUTROS CREDITOS;96674,66;6321,77;-1881,73;101114,70;
1.01.07.01;OUTROS CREDITOS;96674,66;6321,77;-1881,73;101114,70;
902790;CONSORCIO;93264,25;6165,06;-1881,73;97547,58;
913848;FUNDO DE RESERVA;3410,41;156,71;0;3567,12;
1.02;NAO CIRCULANTE;44141504,57;0;-22197,02;44119307,55;
1.02.01;REALIZAVEL A LONGO PRAZO;509916,01;0;0;509916,01;
1.02.01.02;APLICACOES FINANCEIRA DE LONGO PRAZO;509916,01;0;0;509916,01;
915340;APLICACOES BANCO DE DESENVOLVIMENTO DE MG (BDMG);250000,00;0;0;250000,00;
904246;COTAS DE CAPITAL SICOOB;169916,01;0;0;169916,01;
913060;TITULO DE CAPITALIZACAO CAIXA ECONOMICA FEDERAL;90000,00;0;0;90000,00;
1.02.07;CUSTO DE AQUISICOES DE IMOBILIZADO;47823233,85;0;0;47823233,85;
1.02.07.01;CUSTO DE AQUISICOES DE IMOBILIZADO;47823233,85;0;0;47823233,85;
913319;BENFEITORIAS EM BENS DE TERCEIROS - BSB;3842442,11;0;0;3842442,11;
913321;BENFEITORIAS EM BENS DE TERCEIROS - CRT;1648776,98;0;0;1648776,98;
913320;BENFEITORIAS EM BENS DE TERCEIROS - FSA;872012,42;0;0;872012,42;
913318;BENFEITORIAS EM BENS DE TERCEIROS - MTZ;4709280,54;0;0;4709280,54;
905259;COMPUTADORES E PERIFERICOS;608250,53;0;0;608250,53;
902989;MAQUINAS E EQUIPAMENTOS;2265823,91;0;0;2265823,91;
902945;MOVEIS E UTENSILIOS;1356680,93;0;0;1356680,93;
902869;VEICULOS;32519966,43;0;0;32519966,43;
1.02.08;(-) DEPRECIACOES ACUMULADAS;-4770445,29;0;-22197,02;-4792642,31;
1.02.08.01;(-) DEPRECIACOES ACUMULADAS;-4770445,29;0;-22197,02;-4792642,31;
902812;(-) DEPR. ACUMULADA - BENFEITORIAS TERC - MTZ;-481608,11;0;0;-481608,11;
905260;(-) DEPR. ACUMULADA COMPUTADORES E PERIF.;-164846,47;0;0;-164846,47;
902928;(-) DEPR. ACUMULADA  MOVEIS E UTENSILIOS;-102364,03;0;0;-102364,03;
902829;(-) DEPR. ACUMULADA VEICULOS;-3853355,70;0;-18750,71;-3872106,41;
902988;(-) DEPR. ACUMUMULADA MAQUINAS E EQUIPAMENTOS;-168270,98;0;-3446,31;-171717,29;
1.02.10;CUSTOS DE AQUISICOES DE INTANGIVEL;578800,00;0;0;578800,00;
1.02.10.01;CUSTOS DE AQUISICOES DE INTANGIVEIL;578800,00;0;0;578800,00;
904905;CRIPTOMOEDAS;578800,00;0;0;578800,00;
1.80;CONTAS TEMPORARIAS;0;15582287,54;-15582287,54;0;
1.80.01;CONTAS TEMPORARIAS;0;15582287,54;-15582287,54;0;
15003;COMPRAS DISTRIBUIR;0;6652175,63;-6652175,63;0;
900130;DEVOLUCAO COMPRAS DISTRIBUIR;0;5999,68;-5999,68;0;
900131;DEVOLUCAO VENDAS DISTRIBUIR;0;1129577,14;-1129577,14;0;
901974;FRETES A DISTRIBUIR;0;37175,66;-37175,66;0;
903383;TRANSFERENCIA ENTRE FILIAIS A DISTRIBUIR;0;2175878,98;-2175878,98;0;
15005;VENDAS DISTRIBUIR;0;4979752,04;-4979752,04;0;
914783;VENDAS GARANTIA;0;601728,41;-601728,41;0;
2;PASSIVO;165323781,22;24211720,25;-17064719,95;158176780,92;
2.01;PASSIVO CIRCULANTE;135902185,29;22391506,90;-17064719,95;130575398,34;
2.01.01;FORNECEDORES;64496993,66;9190241,63;-7114962,43;62421714,46;
2.01.01.01;FORNECEDORES;64496993,66;9190241,63;-7114962,43;62421714,46;
2.01.02;OBRIGACOES FISCAIS A RECOLHER;206036,41;1480061,69;-1486276,17;212250,89;
2.01.02.01;IMPOSTOS E CONTRIBUICOES A  RECOLHER;206036,41;1480061,69;-1486276,17;212250,89;
903031;COFINS A RECOLHER;10142,29;77577,72;-140990,76;73555,33;
905357;CSRF A RECOLHER;1348,38;1436,24;-950,48;862,62;
907611;DIFAL A RECOLHER SAIDA;32,82;3477,48;-3512,54;67,88;
905246;GNRE ST A RECOLHER;61,23;6459,22;-6467,56;69,57;
903026;ICMS A RECOLHER;165298,02;1326304,23;-1254630,64;93624,43;
908847;ICMS ST GR A RECOLHER;3085,96;24083,91;-21979,46;981,51;
903027;IRRF A RECOLHER;15378,44;15392,09;-15227,32;15213,67;
903028;ISS A RECOLHER;8324,29;8324,29;-11506,45;11506,45;
906585;ISS RETIDO A RECOLHER;164,47;164,47;-400,73;400,73;
903030;PIS A RECOLHER;2200,51;16842,04;-30610,23;15968,70;
2.01.04;SALARIOS E OBRIGACOES SOCIAL A PAGAR;671291,66;671291,66;-721010,93;721010,93;
2.01.04.01;SALARIOS E OBRIGACOES;671291,66;671291,66;-721010,93;721010,93;
903025;FGTS A RECOLHER;35826,35;35826,35;-46030,60;46030,60;
903024;INSS A RECOLHER;182284,68;182284,68;-207181,83;207181,83;
913796;IRRF S/ SALARIOS;65640,19;65640,19;-44108,49;44108,49;
903072;PENSAO ALIMENTICIA;1170,77;1170,77;-1285,34;1285,34;
903064;PRO-LABORE A PAGAR;44306,36;44306,36;-44280,90;44280,90;
903043;SALARIOS A PAGAR;342063,31;342063,31;-378123,77;378123,77;
2.01.06;OUTRAS OBRIGACOES A PAGAR;68080433,56;8758081,92;-7742470,42;67064822,06;
2.01.06.01;OUTRAS OBRIGACOES A PAGAR;68080433,56;8758081,92;-7742470,42;67064822,06;
903067;ADIANTAMENTO DE CLIENTES;33454165,91;406317,16;-985182,60;34033031,35;
905504;ALUGUEIS A PAGAR;176763,14;41110,05;-52143,33;187796,42;
904643;DEVOLUCOES DE VENDAS;1393453,72;4315027,42;-3289577,14;368003,44;
915101;DUPLICATAS DESCONTADAS;1183651,98;1178907,21;-327255,23;332000,00;
905373;FUNDO DE CAPITALIZACAO RECONTRIBUICAO;-9300657,13;2758538,50;-2593312,12;-9465883,51;
915114;PARTES RELACIONADAS;41173055,94;58181,58;-495000,00;41609874,36;
2.01.09;VENDAS ANTECIPADAS;2447430,00;2291830,00;0;155600,00;
2.01.09.01;VENDAS PARA ENTREGA FUTURA;2447430,00;2291830,00;0;155600,00;
905221;VENDA ENTREGA FUTURA;2447430,00;2291830,00;0;155600,00;
2.02;NAO CIRCULANTE;25065917,04;1820213,35;0;23245703,69;
2.02.01;EXIGIVEL A LONGO PRAZO;25065917,04;1820213,35;0;23245703,69;
2.02.01.01;EMPRESTIMOS BANCARIOS-LONGO PRAZO;24404761,85;1773809,53;0;22630952,32;
2.02.01.03;PARCELAMENTOS FISCAIS - LONGO PRAZO;661155,19;46403,82;0;614751,37;
909503;PARCELAMENTO ESPECIAIS E ORDINARIOS A RECOLHER;661155,19;46403,82;0;614751,37;
2.03;PATRIMONIO LIQUIDO;4355678,89;0;0;4355678,89;
2.03.01;CAPITAL SOCIAL;30700000,00;0;0;30700000,00;
2.03.01.01;CAPITAL SOCIAL;30700000,00;0;0;30700000,00;
903097;CAPITAL SOCIAL;30700000,00;0;0;30700000,00;
2.03.02;RESERVAS DE INCENTIVOS FISCAIS;8532205,46;0;0;8532205,46;
2.03.02.01;RESERVAS DE INCENTIVOS FISCAIS;8532205,46;0;0;8532205,46;
911479;RESERVAS DE INCENTIVOS FISCAIS;8532205,46;0;0;8532205,46;
2.03.03;RESERVAS DE LUCROS;-34876526,57;0;0;-34876526,57;
2.03.03.01;RESERVAS DE LUCROS;-34876526,57;0;0;-34876526,57;
903107;LUCRO DO EXERCICIO;10711798,09;0;0;10711798,09;
903108;(-) PREJUIZO DO EXERCICIO;-45588324,66;0;0;-45588324,66;
3;CONTAS DE RESULTADOS;-2561971,47;10448265,67;-7104247,74;-5905989,40;
3.01;RECEITA  OPERACIONAL;39654895,18;2401388,57;-6477664,44;43731171,05;
3.01.01;RECEITAS BRUTAS DE VENDAS;49782049,94;0;-5713310,45;55495360,39;
3.01.01.01;RECEITAS COM VENDAS DE MERCADORIAS;47342509,69;0;-5122652,28;52465161,97;
903113;VENDA DE COLHEITADEIRAS MASSEY;10440000,00;0;0;10440000,00;
903119;VENDA DE IMPLEMENTOS NOVOS;1629807,25;0;-353472,00;1983279,25;
903123;VENDA DE LUBRIFICANTES;147015,97;0;-15930,23;162946,20;
909491;VENDA DE LUBRIFICANTES AGCO;808315,07;0;-143049,88;951364,95;
903120;VENDA DE MAQUINAS USADOS;6919000,00;0;0;6919000,00;
909531;VENDA DE PECAS EM GARANTIA;968858,43;0;-327570,61;1296429,04;
903115;VENDA DE PEÇAS MASSEY;6056194,93;0;-975640,84;7031835,77;
903117;VENDA DE PEÇAS OUTRAS;1803131,64;0;-341249,67;2144381,31;
905235;VENDA DE PLANTADEIRAS;1100000,00;0;0;1100000,00;
903124;VENDA DE PNEUS;96807,88;0;-138360,20;235168,08;
903111;VENDA DE PULVERIZADORES MASSEY;681113,07;0;0;681113,07;
903112;VENDA DE TRATORES MASSEY;13548715,95;0;-2712000,00;16260715,95;
903125;VENDA MASSEY SHOP;33549,50;0;-115378,85;148928,35;
913936;VENDAS DE PLATAFORMAS MASSEY;3110000,00;0;0;3110000,00;
3.01.01.02;RECEITAS COM VENDAS DE SERVIÇOS;2439540,25;0;-590658,17;3030198,42;
903116;RECEITA DE COMISSOES C/ VENDAS DIRETA;27317,38;0;-93343,06;120660,44;
903114;RECEITA DE SERVICOS;1392137,00;0;-223157,31;1615294,31;
916184;RECEITA MAI, MRC, MPP E ENTREGA TECNICA;125307,08;0;0;125307,08;
903243;VENDA DE SERVICOS EM GARANTIA;894778,79;0;-274157,80;1168936,59;
3.01.02;DEDUCOES DAS RECEITAS DE VENDAS;-10127154,76;2401388,57;-764353,99;-11764189,34;
3.01.02.01;IMPOSTOS S/ VENDAS E SERVICOS;-2841922,92;1271811,43;-764353,99;-3349380,36;
903129;COFINS S/FATURAMENTO;-505800,13;119227,94;-968,91;-624059,16;
908846;DESPESA COM ICMS-ST;-12653,10;3883,29;0;-16536,39;
903127;DESPESA COM ISS;-49126,49;11506,45;0;-60632,94;
903126;DESPESAS COM ICMS;-2164547,72;1111308,13;-763174,30;-2512681,55;
903128;PIS S/ FATURAMENTO;-109795,48;25885,62;-210,78;-135470,32;
3.01.02.02;DEVOLUCOES DE VENDAS;-7285231,84;1129577,14;0;-8414808,98;
903132;DEVOLUÇÕES DE VENDA AGCO;-5203873,42;11211,17;0;-5215084,59;
903130;DEVOLUCOES DE VENDAS;-2081358,42;1118365,97;0;-3199724,39;
3.01.99;RECEITA OPERACIONAL LIQUIDA;39654895,18;2401388,57;-6477664,44;43731171,05;
3.02;CUSTOS DAS VENDAS;-31780802,39;4413850,34;-495750,89;-35698901,84;
3.02.01;CUSTOS DAS VENDAS;-31881806,45;4334280,89;-378898,05;-35837189,29;
903150;CMV COLHEITADEIRAS NOVAS MASSEY;-8846596,30;0;0;-8846596,30;
905608;CMV GARANTIAS AGCO;-838003,53;284162,95;0;-1122166,48;
905218;CMV IMPLEMENTOS NOVOS;-1142100,49;245530,10;0;-1387630,59;
903152;CMV LUBRIFICANTES;-102537,50;10256,10;-256,68;-112536,92;
909492;CMV LUBRIFICANTES AGCO;-643278,94;111050,13;-357,78;-753971,29;
903153;CMV MAQUINAS USADAS;-4010012,19;0;-356739,00;-3653273,19;
903158;CMV MASSEY SHOP;-17053,31;65962,58;0;-83015,89;
903149;CMV PEÇAS MASSEY;-3816217,28;649861,39;-7452,91;-4458625,76;
903151;CMV PEÇAS OUTRAS;-1085990,77;226426,38;-14091,68;-1298325,47;
905236;CMV PLANTADEIRAS;-1298785,61;0;0;-1298785,61;
913937;CMV PLATAFORMAS MASSEY;-1990467,89;0;0;-1990467,89;
903157;CMV PNEUS;-114863,82;117434,43;0;-232298,25;
903148;CMV PULVERIZADORES NOVOS MASSEY;-417838,00;0;0;-417838,00;
903147;CMV TRATORES NOVOS MASSEY;-7558060,82;2623596,83;0;-10181657,65;
3.02.03;CUSTO SERVICO INTERNO;433412,15;0;-116852,84;550264,99;
913258;(-) CUSTO SERVICO INTERNO - USADOS;70315,12;0;-8885,62;79200,74;
914078;(-) KM RECUPERACAO DE CUSTOS SERV INTERNO;24400,20;0;-12338,30;36738,50;
913259;(-) M.O RECUPERACAO DE CUSTOS SERV INTERNO;88612,80;0;-47229,00;135841,80;
914079;(-) SMS KM RECUPERACAO DE CUSTOS SERV INTERNO;250084,03;0;-48399,92;298483,95;
3.02.04;SERVICOS;-332408,09;79569,45;0;-411977,54;
913915;SALARIOS DOS TECNICOS PRODUTIVOS;-332408,09;79569,45;0;-411977,54;
3.04;DESPESAS OPERACIONAIS;-7870145,37;1826224,42;-42566,81;-9653802,98;
3.04.01;DESPESAS ADMINISTRATIVAS;-2275103,70;543819,54;-6410,34;-2812512,90;
903206;ALOCACAO DE IMPRESSORA/COMPUTADORES;-7704,60;2332,40;0;-10037,00;
903192;ALUGUEIS E ARRENDAMENTOS;-268529,52;67119,21;0;-335648,73;
903200;ASSINATURAS, JORNAIS E REVISTAS;-1409,87;300,14;0;-1710,01;
903204;ASSOCIACAO UNIMASSEY;-13610,00;12115,00;0;-25725,00;
913740;BONIFICACOES A CLIENTE;-45,00;3000,00;0;-3045,00;
913315;(-) COFINS CREDITOS LEI 10.833/2003;20713,56;0;-4870,67;25584,23;
903186;COMBUSTIVEIS;-357159,55;70074,48;0;-427234,03;
903263;CONSUMO DO TORNO;-40539,16;24146,56;0;-64685,72;
903191;CORREIOS E MALOTES;-614,85;649,98;0;-1264,83;
903195;CURSOS DE APERFEICOAMENTO;-44448,00;6582,00;0;-51030,00;
903174;DEPRECIACOES;-89521,40;22197,02;0;-111718,42;
909466;DESPESA C/ COMISSAOES DE TERCEIROS;-5759,13;0;0;-5759,13;
909465;DESPESA C/ KM TERCEIROS - OFICINA;-139543,06;26866,87;0;-166409,93;
909551;DESPESA C/ LAVANDERIA;-691,24;0;0;-691,24;
908724;DESPESA COM AVIAO;7884,11;0;0;7884,11;
909457;DESPESA C/ PEDAGIO;-1365,74;1012,23;0;-2377,97;
909600;DESPESA C/ RASTREAMENTO VEICULOS;-13583,00;3237,00;0;-16820,00;
908839;DESPESAS ALOCACOES DE VEICULOS;-373114,27;89207,95;0;-462322,22;
909603;DESPESAS C/ ALARMES E MONITORAMENTO;-7998,13;1660,28;0;-9658,41;
903180;DESPESAS C/ LIMPEZA E COZINHA;-30968,64;7424,72;0;-38393,36;
909602;DESPESAS COM AUDITORIA/CONSULTORIA;-2571,44;2019,03;0;-4590,47;
903201;DESP. LEGAIS CARTORIO, DESPACHANTE E JUDICIAIS;-47046,62;16337,20;-379,08;-63004,74;
903199;DOACOES E BRINDES;-305552,33;60547,12;0;-366099,45;
903171;ENERGIA ELETRICA;-29135,54;7664,13;0;-36799,67;
909906;EVENTOS;-1512,50;450,00;0;-1962,50;
903267;FRETES E CARRETOS DE TERCEIROS;-76430,84;11026,27;0;-87457,11;
903187;MANUT. CONSERV. E REPAROS DE VEICULOS;-37815,66;18872,44;-103,13;-56584,97;
903182;MANUT. CONSERV. INST. DE MOVEIS/IMOVEIS E UTENS.;-73225,11;5313,16;0;-78538,27;
905523;PERDAS NO RECEBIMENTO DE CREDITOS;-14579,08;2515,87;0;-17094,95;
913314;(-) PIS CREDITOS LEI 10.637/2002;4497,02;0;-1057,46;5554,48;
903176;PRO-LABORE;-241647,92;60374,54;0;-302022,46;
903202;PROPAGANDAS E PUBLICIDADES;-60619,85;13665,15;0;-74285,00;
903183;SEGUROS DE VEICULOS;-15214,71;1558,71;0;-16773,42;
903178;SUPRIMENTOS DE INFORMATICA;-605,82;2709,31;0;-3315,13;
903212;TAXAS DE EXPEDIENTE;-22,73;4,65;0;-27,38;
903210;UTENSILIOS/FERRAM./BENS PEQUENO VALOR;-5613,08;2836,12;0;-8449,20;
3.04.02;DESPESAS C/ VENDAS;-1452205,78;252758,86;0;-1704964,64;
913396;CONSUMO INTER PEÇAS;-357544,28;25154,98;0;-382699,26;
913257;CUSTO SERVICO INTERNO - MAQUINAS AGCO NOVA;-433412,15;116852,84;0;-550264,99;
909549;DESPESA C/ VIAGENS E HOSPEDAGEM VENDAS;-18728,50;2056,00;0;-20784,50;
915143;DESPESAS C/ COMPRA DE SINAIS (PTX);-47548,85;12120,00;0;-59668,85;
903265;FEIRAS E EXPOSICOES E DIAS DE CAMPO;-440736,42;75616,84;0;-516353,26;
909555;MANUTENCAO E REPARO DE MAQUINAS;-100982,92;17964,00;0;-118946,92;
903285;MERC.APLICADAS EM  MAQUINAS E EQUIPAMENTOS;-42664,98;1994,20;0;-44659,18;
909554;SEGUROS C/ VENDAS;-1842,68;0;0;-1842,68;
903193;SERVICOS MUNCK / MONTAGENS;-8745,00;1000,00;0;-9745,00;
3.04.03;DESPESAS C/ PESSOAL;-3184810,24;781659,04;-35217,37;-3931251,91;
903165;13° SALARIO;-693,77;413,16;0;-1106,93;
903194;ALIMENTACAO, VIAGENS E ESTADIAS DE FUNCIONARIOS;-132881,23;31561,66;-4811,23;-159631,66;
913748;COMISSOES S/ FOLHA DE PAGAMENTO;-447800,11;115987,77;0;-563787,88;
905308;DESPESAS C/ DESENVOLVIMENTO HUMANO;-2172,42;529,39;0;-2701,81;
905248;EPI PARA FUNCIONARIOS;-3336,67;0;0;-3336,67;
903169;ESTAGIARIO/MENOR APRENDIZ;-8277,73;2184,45;0;-10462,18;
903208;EXAMES E ATESTADOS MEDICOS;-1627,28;134,00;0;-1761,28;
903166;FERIAS;-107123,01;22453,11;0;-129576,12;
903170;FGTS;-163099,24;41558,15;0;-204657,39;
903167;INDENIZACOES TRABALHISTAS;-189478,43;29803,94;0;-219282,37;
905247;LANCHE PARA FUNCIONARIOS;-16893,00;3530,86;0;-20423,86;
903205;PLANO DE SAUDE;-220860,07;80645,98;-30406,14;-271099,91;
903168;PREVIDENCIA SOCIAL;-654264,73;163532,62;0;-817797,35;
903164;SALARIOS E ORDENADOS;-1223007,71;285354,31;0;-1508362,02;
907948;SEGUROS DE VIDA;-6870,84;1721,64;0;-8592,48;
904668;VALE ALIMENTACAO;-6424,00;2248,00;0;-8672,00;
3.04.04;PRESTADORES DE SERVICOS;-766731,07;206467,71;0;-973198,78;
909469;CONSULTORIA SEGURANCA DO TRABALHO;-10080,00;2520,00;0;-12600,00;
909560;HONORARIOS ADVOCATICIOS;-72562,00;26216,00;0;-98778,00;
909561;HONORARIOS C/ AUDITORIAS;-56000,00;14000,00;0;-70000,00;
903196;INFORMATICA / SOFTWARE;-148152,07;33149,54;0;-181301,61;
903861;SERVICOS DE CONSULTORIA;-35336,20;8834,05;0;-44170,25;
903435;SERVICOS DE TERCEIROS;-150,00;0;0;-150,00;
909385;SERVICOS FORNECIMENTO DE DADOS;-3966,46;920,57;0;-4887,03;
904561;SERVIÇOS TERCERIZADOS - PJ;-440484,34;120827,55;0;-561311,89;
3.04.05;DESPESAS C/ CONSUMO;-69742,34;20480,13;0;-90222,47;
903172;AGUA E ESGOTO;-17130,40;4002,83;0;-21133,23;
903177;IMPRESSOS E MATERIAL DE ESCRITORIO;-2681,40;4010,50;0;-6691,90;
903190;INTERNET;-16877,85;4241,49;0;-21119,34;
903173;TELEFONIA FIXA E CELULAR;-33052,69;8225,31;0;-41278,00;
3.04.06;DESPESAS TRIBUTARIAS;-121552,24;21039,14;-939,10;-141652,28;
903198;CONTRIBUICAO SINDICAL PATRONAL;244,92;862,00;0;-617,08;
908902;I.P.T.U E TAXAS S/ IMOVEIS;-21550,96;0;0;-21550,96;
903185;I.P.V.A / LINC / DPVAT;-26729,83;971,59;0;-27701,42;
903188;MULTAS DE TRANSITO;105,10;469,55;-939,10;574,65;
909500;PARCELAMENTO DE TRIBUTOS;-73621,47;18736,00;0;-92357,47;
3.05;RECEITAS FINANCEIRAS;410832,65;1704,94;-46609,93;455737,64;
3.05.01;RECEITAS FINANCEIRAS;410832,65;1704,94;-46609,93;455737,64;
913846;(-) COFINS S/ RECEITAS FINANCEIRAS;-12791,89;1401,32;0;-14193,21;
903220;DESCONTOS OBTIDOS;201,27;0;-3,55;204,82;
903219;JUROS RECEBIDOS;27171,14;0;-21306,06;48477,20;
913322;OUTRAS RECEITAS;381826,30;0;-17209,76;399036,06;
913845;(-) PIS S/ RECEITAS FINANCEIRAS;-2771,57;303,62;0;-3075,19;
903221;RECEITAS DE APLICACOES FINANCEIRAS;17197,40;0;-8090,56;25287,96;
3.06;DESPESAS FINANCEIRAS;-3392078,95;1789033,43;-14271,82;-5166840,56;
3.06.01;DESPESAS FINANCEIRAS;-3478023,35;1432294,43;-14271,82;-4896045,96;
