SM TRATORES LTDA;CNPJ: 02.367.369/0001-62;NIRE: 31205375095;
FILIAL: Todas;SINTÉTICA INICIAL: .  .  .  .  . .;SINTÉTICA FINAL: 9.99.99.99.99.9.;DATA: 25/09/2025 HORA: 10:51:30;
PERÍODO DE: 01/01/2022 A 31/01/2022;NÍVEL: 9  DIÁRIO:     0 INCLUI CONTAS INTEGRADAS?: Não;
BALANCETE MENSAL:  DA FILIAL UNAI;

Código;Descrição da conta;Saldo anterior;Débito;Crédito;Saldo atual;
905209;PULVERIZADORES;2894286,54;0;0;2894286,54;
905207;TRATORES NOVOS;1319499,62;5189364,07;-2417967,59;4090896,10;
1.01.03.02;ESTOQUE DE USADOS;225000,00;0;-80000,00;145000,00;
905213;MAQUINAS;225000,00;0;-80000,00;145000,00;
1.01.03.03;ESTOQUE OUTRAS MARCAS;4774082,77;1058690,65;-1067629,49;4765143,93;
905212;IMPLEMENTOS;2104730,24;531578,34;-737374,93;1898933,65;
905216;LUBRIFICANTES;120265,50;62245,23;-18218,91;164291,82;
905211;PEÇAS;2549087,03;464867,08;-312035,65;2701918,46;
1.01.03.04;OUTROS ESTOQUES;64182,75;315,90;-3165,79;61332,86;
902793;COMPRAS DE ESTOQUE PARA RECEBIMENTO FUTURA;64182,75;315,90;-3165,79;61332,86;
1.01.04;ADIANTAMENTOS;417516,61;247881,43;-230886,87;434511,17;
1.01.04.01;ADIANTAMENTOS;417516,61;247881,43;-230886,87;434511,17;
908483;ADIANTAMENTO DE 13º SALARIO;500,00;0;-500,00;0;
902047;ADIANTAMENTO DE FORNECEDORES;414373,04;244265,52;-229201,96;429436,60;
902778;ADIANTAMENTO DE SALARIO;2643,57;3615,91;-1184,91;5074,57;
1.01.05;IMPOSTOS E CONTRIBUICOES A RECUPERAR;411184,00;1211593,86;-1051491,31;571286,55;
1.01.05.01;IMPOSTOS E CONTRIBUICOES A RECUPERAR;411184,00;1211593,86;-1051491,31;571286,55;
902772;COFINS A RECUPERAR;11772,77;91066,11;-83811,20;19027,68;
905734;COFINS RETIDO NA FONTE;4353,34;25,32;0;4378,66;
902770;CSRF RETIDO NA FONTE;2864,78;8,44;0;2873,22;
902765;ICMS A RECUPERAR;354654,08;1100704,46;-949483,81;505874,73;
902768;IRRF A RECUPERAR;24170,31;12,66;0;24182,97;
905447;IRRF S/ APLICACOES FINANCEIRAS;8350,97;0;0;8350,97;
902776;ISS A RECUPERAR;1518,21;0;0;1518,21;
902771;PIS A RECUPERAR;2555,91;19771,38;-18196,30;4130,99;
905733;PIS RETIDO NA FONTE;943,63;5,49;0;949,12;
1.01.07;OUTROS CREDITOS;16320,08;0;0;16320,08;
1.01.07.01;OUTROS CREDITOS;16320,08;0;0;16320,08;
902790;CONSORCIO;16320,08;0;0;16320,08;
1.02;NAO CIRCULANTE;6462083,52;214751,25;0;6676834,77;
1.02.01;REALIZAVEL A LONGO PRAZO;268259,80;0;0;268259,80;
1.02.01.02;APLICACOES FINANCEIRA DE LONGO PRAZO;268259,80;0;0;268259,80;
906094;BRASILPREV;120000,00;0;0;120000,00;
904246;COTAS DE CAPITAL SICOOB;148259,80;0;0;148259,80;
1.02.07;CUSTO DE AQUISICOES DE IMOBILIZADO;8359595,05;214751,25;0;8574346,30;
1.02.07.01;CUSTO DE AQUISICOES DE IMOBILIZADO;8359595,05;214751,25;0;8574346,30;
903016;BENFEITORIAS EM BENS DE TERCEIROS - BSB;567110,28;0;0;567110,28;
905259;COMPUTADORES E PERIFERICOS;335606,12;0;0;335606,12;
902811;FERRAMENTAS;1770350,46;0;0;1770350,46;
902989;MAQUINAS E EQUIPAMENTOS;595015,19;139770,27;0;734785,46;
902945;MOVEIS E UTENSILIOS;497092,47;74980,98;0;572073,45;
902869;VEICULOS;4594420,53;0;0;4594420,53;
1.02.08;(-) DEPRECIACOES ACUMULADAS;-2274760,14;0;0;-2274760,14;
1.02.08.01;(-) DEPRECIACOES ACUMULADAS;-2274760,14;0;0;-2274760,14;
902812;(-) DEPR. ACUMULADA - BENFEITORIAS TERC - MTZ;-481608,11;0;0;-481608,11;
905260;(-) DEPR. ACUMULADA COMPUTADORES E PERIF.;-164846,47;0;0;-164846,47;
902928;(-) DEPR. ACUMULADA  MOVEIS E UTENSILIOS;-102364,03;0;0;-102364,03;
902829;(-) DEPR. ACUMULADA VEICULOS;-1371455,79;0;0;-1371455,79;
902988;(-) DEPR. ACUMUMULADA MAQUINAS E EQUIPAMENTOS;-154485,74;0;0;-154485,74;
1.02.10;CUSTOS DE AQUISICOES DE INTANGIVEL;108988,81;0;0;108988,81;
1.02.10.01;CUSTOS DE AQUISICOES DE INTANGIVEIL;108988,81;0;0;108988,81;
903014;SOFTWARE ADQUIRIDOS;108988,81;0;0;108988,81;
1.80;CONTAS TEMPORARIAS;0;12435711,35;-12435711,35;0;
1.80.01;CONTAS TEMPORARIAS;0;12435711,35;-12435711,35;0;
15003;COMPRAS DISTRIBUIR;0;5034283,75;-5034283,75;0;
900130;DEVOLUCAO COMPRAS DISTRIBUIR;0;8866,52;-8866,52;0;
900131;DEVOLUCAO VENDAS DISTRIBUIR;0;1546898,06;-1546898,06;0;
901974;FRETES A DISTRIBUIR;0;34974,83;-34974,83;0;
903383;TRANSFERENCIA ENTRE FILIAIS A DISTRIBUIR;0;1859961,33;-1859961,33;0;
15005;VENDAS DISTRIBUIR;0;3950726,86;-3950726,86;0;
2;PASSIVO;40654875,67;9627673,13;-12427917,94;43455120,48;
2.01;PASSIVO CIRCULANTE;32882127,10;9589329,08;-12424752,15;35717550,17;
2.01.01;FORNECEDORES;16705399,60;5751764,83;-6030777,06;16984411,83;
2.01.01.01;FORNECEDORES;16705399,60;5751764,83;-6030777,06;16984411,83;
2.01.02;OBRIGACOES FISCAIS A RECOLHER;462803,94;1550974,81;-1175629,82;87458,95;
2.01.02.01;IMPOSTOS E CONTRIBUICOES A  RECOLHER;462803,94;1550974,81;-1175629,82;87458,95;
903031;COFINS A RECOLHER;0;83811,20;-83811,20;0;
905357;CSRF A RECOLHER;84,83;84,83;-73,67;73,67;
907611;DIFAL A RECOLHER SAIDA;5542,47;5542,47;0;0;
905246;GNRE ST A RECOLHER;32859,08;90617,65;-58008,30;249,73;
903026;ICMS A RECOLHER;316865,23;1266349,04;-951016,22;1532,41;
908847;ICMS ST GR A RECOLHER;44421,24;23460,86;-24950,65;45911,03;
903027;IRRF A RECOLHER;62922,01;62789,84;-35378,20;35510,37;
903028;ISS A RECOLHER;109,08;122,62;-4195,28;4181,74;
903030;PIS A RECOLHER;0;18196,30;-18196,30;0;
2.01.04;SALARIOS E OBRIGACOES SOCIAL A PAGAR;455337,81;358956,21;-431495,43;527877,03;
2.01.04.01;SALARIOS E OBRIGACOES;455337,81;358956,21;-431495,43;527877,03;
903025;FGTS A RECOLHER;37613,76;37613,76;-25797,15;25797,15;
903024;INSS A RECOLHER;102585,21;102585,21;-122591,36;122591,36;
903064;PRO-LABORE A PAGAR;102905,96;6524,36;-14078,52;110460,12;
903043;SALARIOS A PAGAR;212232,88;212232,88;-269028,40;269028,40;
2.01.06;OUTRAS OBRIGACOES A PAGAR;13925085,75;1927633,23;-4786849,84;16784302,36;
2.01.06.01;OUTRAS OBRIGACOES A PAGAR;13925085,75;1927633,23;-4786849,84;16784302,36;
903067;ADIANTAMENTO DE CLIENTES;18633224,82;352399,18;-1698255,67;19979081,31;
905504;ALUGUEIS A PAGAR;123049,79;29261,09;-39411,09;133199,79;
911651;ANTECIPACAO DE CHEQUES - CAUSAO;0;0;-214000,00;214000,00;
903070;DEPOSITOS BANCARIOS A IDENTIFICAR;30486,69;8812,15;-547,53;22222,07;
904643;DEVOLUCOES DE VENDAS;278878,91;1537160,81;-1546898,06;288616,16;
905373;FUNDO DE CAPITALIZACAO RECONTRIBUICAO;-5140554,46;0;-1287737,49;-3852816,97;
2.01.09;VENDAS ANTECIPADAS;1333500,00;0;0;1333500,00;
2.01.09.01;VENDAS PARA ENTREGA FUTURA;1333500,00;0;0;1333500,00;
905221;VENDA ENTREGA FUTURA;1333500,00;0;0;1333500,00;
2.02;NAO CIRCULANTE;460678,26;38344,05;-3165,79;425500,00;
2.02.01;EXIGIVEL A LONGO PRAZO;460678,26;35178,26;0;425500,00;
2.02.01.01;EMPRESTIMOS BANCARIOS-LONGO PRAZO;10921,20;3640,68;0;7280,52;
2.02.01.02;EMPRESTIMOS BANCARIOS-LONGO PRAZO FILIAL;1122,74;1122,74;0;0;
2.02.01.03;PARCELAMENTOS FISCAIS - LONGO PRAZO;448634,32;30414,84;0;418219,48;
909503;PARCELAMENTO ESPECIAIS E ORDINARIOS A RECOLHER;448634,32;30414,84;0;418219,48;
2.02.03;CONTAS TRANSITORIAS;0;3165,79;-3165,79;0;
2.02.03.01;CONTAS TRANSITORIAS;0;3165,79;-3165,79;0;
910977;OUTRAS ENTRADAS/SAIDAS;0;3165,79;-3165,79;0;
2.03;PATRIMONIO LIQUIDO;7312070,31;0;0;7312070,31;
2.03.01;CAPITAL SOCIAL;14500000,00;0;0;14500000,00;
2.03.01.01;CAPITAL SOCIAL;14500000,00;0;0;14500000,00;
903097;CAPITAL SOCIAL;9000000,00;0;0;9000000,00;
903829;CAPITAL SOCIAL - FILIAL BA;200000,00;0;0;200000,00;
903098;CAPITAL SOCIAL - FILIAL BSB;2900000,00;0;0;2900000,00;
910605;CAPITAL SOCIAL - FILIAL CRISTALINA;300000,00;0;0;300000,00;
906948;CAPITAL SOCIAL - FORMOSA - GO;2100000,00;0;0;2100000,00;
2.03.02;RESERVAS DE INCENTIVOS FISCAIS;9339755,04;0;0;9339755,04;
2.03.02.01;RESERVAS DE INCENTIVOS FISCAIS;9339755,04;0;0;9339755,04;
903102;RESERVAS DE CAPITAL;6200000,00;0;0;6200000,00;
911479;RESERVAS DE INCENTIVOS FISCAIS;3139755,04;0;0;3139755,04;
2.03.03;RESERVAS DE LUCROS;-16329045,34;0;0;-16329045,34;
2.03.03.01;RESERVAS DE LUCROS;-16329045,34;0;0;-16329045,34;
903107;LUCRO DO EXERCICIO;3412306,71;0;0;3412306,71;
903108;(-) PREJUIZO DO EXERCICIO;-19741352,05;0;0;-19741352,05;
2.03.04;AJUSTES DE EXERCICIOS ANTERIORES;-198639,39;0;0;-198639,39;
909498;AJUSTES DE EXERCÍCIOS ANTERIORES;-198639,39;0;0;-198639,39;
3;CONTAS DE RESULTADOS;0;6702787,22;-6262032,46;-440754,76;
3.01;RECEITA  OPERACIONAL;0;2571939,34;-5054571,73;2482632,39;
3.01.01;RECEITAS BRUTAS DE VENDAS;0;0;-4178748,52;4178748,52;
3.01.01.01;RECEITAS COM VENDAS DE MERCADORIAS;0;0;-3828667,14;3828667,14;
903119;VENDA DE IMPLEMENTOS NOVOS;0;0;-449500,00;449500,00;
903123;VENDA DE LUBRIFICANTES;0;0;-28317,24;28317,24;
909491;VENDA DE LUBRIFICANTES AGCO;0;0;-159266,35;159266,35;
903120;VENDA DE MAQUINAS USADOS;0;0;-120000,00;120000,00;
909531;VENDA DE PECAS EM GARANTIA;0;0;-1261,04;1261,04;
903115;VENDA DE PEÇAS MASSEY;0;0;-1091823,55;1091823,55;
903117;VENDA DE PEÇAS OUTRAS;0;0;-438259,76;438259,76;
903112;VENDA DE TRATORES MASSEY;0;0;-1526780,92;1526780,92;
903125;VENDA MASSEY SHOP;0;0;-13458,28;13458,28;
3.01.01.02;RECEITAS COM VENDAS DE SERVIÇOS;0;0;-350081,38;350081,38;
903116;RECEITA DE COMISSOES C/ VENDAS DIRETA;0;0;-844,16;844,16;
903114;RECEITA DE SERVICOS;0;0;-122566,60;122566,60;
903243;VENDA DE SERVICOS EM GARANTIA;0;0;-226670,62;226670,62;
3.01.02;DEDUCOES DAS RECEITAS DE VENDAS;0;2571939,34;-875823,21;-1696116,13;
3.01.02.01;IMPOSTOS S/ VENDAS E SERVICOS;0;1025041,28;-875823,21;-149218,07;
903129;COFINS S/FATURAMENTO;0;83805,67;-703,23;-83102,44;
908846;DESPESA COM ICMS-ST;0;58008,30;-83541,42;25533,12;
903127;DESPESA COM ISS;0;4181,74;0;-4181,74;
903126;DESPESAS COM ICMS;0;860850,47;-791425,34;-69425,13;
903128;PIS S/ FATURAMENTO;0;18195,10;-153,22;-18041,88;
3.01.02.02;DEVOLUCOES DE VENDAS;0;1546898,06;0;-1546898,06;
903132;DEVOLUÇÕES DE VENDA AGCO;0;1541095,82;0;-1541095,82;
903130;DEVOLUCOES DE VENDAS;0;5802,24;0;-5802,24;
3.01.99;RECEITA OPERACIONAL LIQUIDA;0;2571939,34;-5054571,73;2482632,39;
3.02;CUSTOS DAS VENDAS;0;2762448,11;-1180330,05;-1582118,06;
3.02.01;CUSTOS DAS VENDAS;0;2752960,77;-1171463,53;-1581497,24;
905608;CMV GARANTIAS AGCO;0;93164,80;0;-93164,80;
905218;CMV IMPLEMENTOS NOVOS;0;306956,29;0;-306956,29;
903152;CMV LUBRIFICANTES;0;18218,91;0;-18218,91;
909492;CMV LUBRIFICANTES AGCO;0;118248,53;0;-118248,53;
903153;CMV MAQUINAS USADAS;0;80000,00;0;-80000,00;
903158;CMV MASSEY SHOP;0;6834,31;0;-6834,31;
903149;CMV PEÇAS MASSEY;0;671741,25;-3620,82;-668120,43;
903151;CMV PEÇAS OUTRAS;0;244873,96;-3411,46;-241462,50;
903147;CMV TRATORES NOVOS MASSEY;0;1212922,72;-1164431,25;-48491,47;
3.02.02;DEVOLUÇÕES DE COMPRAS;0;9487,34;-8866,52;-620,82;
903146;(-) DEVOLUCOES DE COMPRAS PECAS;0;9487,34;-8866,52;-620,82;
3.04;DESPESAS OPERACIONAIS;0;1352120,19;-3766,78;-1348353,41;
3.04.01;DESPESAS ADMINISTRATIVAS;0;375984,39;0;-375984,39;
903206;ALOCACAO DE IMPRESSORA/COMPUTADORES;0;1765,50;0;-1765,50;
903192;ALUGUEIS E ARRENDAMENTOS;0;54962,30;0;-54962,30;
903200;ASSINATURAS, JORNAIS E REVISTAS;0;283,15;0;-283,15;
903204;ASSOCIACAO UNIMASSEY;0;5206,00;0;-5206,00;
903186;COMBUSTIVEIS;0;200,00;0;-200,00;
903217;CONFRATERNIZACAO;0;18763,39;0;-18763,39;
903263;CONSUMO DO TORNO;0;1188,00;0;-1188,00;
903191;CORREIOS E MALOTES;0;226,72;0;-226,72;
909466;DESPESA C/ COMISSAOES DE TERCEIROS;0;11004,47;0;-11004,47;
909465;DESPESA C/ KM TERCEIROS - OFICINA;0;1125,69;0;-1125,69;
909457;DESPESA C/ PEDAGIO;0;81,90;0;-81,90;
908839;DESPESAS ALOCACOES DE VEICULOS;0;25770,00;0;-25770,00;
909603;DESPESAS C/ ALARMES E MONITORAMENTO;0;6901,45;0;-6901,45;
903180;DESPESAS C/ LIMPEZA E COZINHA;0;4732,59;0;-4732,59;
910688;DESPESAS C/ REFORMAS FILIAL BRASILIA;0;14239,37;0;-14239,37;
910946;DESPESAS C/ REFORMAS FILIAL FORMOSA;0;3489,80;0;-3489,80;
910706;DESPESAS C/ REFORMAS MATRIZ UNAI;0;125383,10;0;-125383,10;
903201;DESP. LEGAIS CARTORIO, DESPACHANTE E JUDICIAIS;0;809,29;0;-809,29;
903199;DOACOES E BRINDES;0;424,99;0;-424,99;
903171;ENERGIA ELETRICA;0;6062,01;0;-6062,01;
903267;FRETES E CARRETOS DE TERCEIROS;0;37467,91;0;-37467,91;
903187;MANUT. CONSERV. E REPAROS DE VEICULOS;0;8002,00;0;-8002,00;
903182;MANUT. CONSERV. INST. DE MOVEIS/IMOVEIS E UTENS.;0;1873,00;0;-1873,00;
905523;PERDAS NO RECEBIMENTO DE CREDITOS;0;784,44;0;-784,44;
903176;PRO-LABORE;0;17800,00;0;-17800,00;
903202;PROPAGANDAS E PUBLICIDADES;0;17611,83;0;-17611,83;
903178;SUPRIMENTOS DE INFORMATICA;0;245,00;0;-245,00;
903210;UTENSILIOS/FERRAM./BENS PEQUENO VALOR;0;9580,49;0;-9580,49;
3.04.02;DESPESAS C/ VENDAS;0;150471,68;-1186,80;-149284,88;
909542;BRINDES;0;400,00;0;-400,00;
909543;COMBUSTIVEIS COM VENDAS;0;45484,63;0;-45484,63;
909646;DESPESA C/ ATENDIMENTO AO CLIENTE;0;7700,00;0;-7700,00;
909548;DESPESA C/ PEDAGIO VENDAS;0;47,65;0;-47,65;
909549;DESPESA C/ VIAGENS E HOSPEDAGEM VENDAS;0;10999,88;-1186,80;-9813,08;
909541;DESPESAS C/ ALIMENTACAO VENDAS;0;8559,05;0;-8559,05;
909467;DESPESAS C/ ALUGUEIS DE TRATORES;0;43465,50;0;-43465,50;
903265;FEIRAS E EXPOSICOES E DIAS DE CAMPO;0;13745,00;0;-13745,00;
909550;FRETES E DESPESAS COM TRANSPORTES;0;3973,95;0;-3973,95;
909552;MANUTENCAO E REPARO DE VEICULOS VENDAS;0;9995,30;0;-9995,30;
903285;MERC.APLICADAS EM  MAQUINAS E EQUIPAMENTOS;0;4330,72;0;-4330,72;
903193;SERVICOS MUNCK / MONTAGENS;0;1770,00;0;-1770,00;
3.04.03;DESPESAS C/ PESSOAL;0;495856,00;-2579,98;-493276,02;
903165;13° SALARIO;0;500,00;0;-500,00;
903194;ALIMENTACAO, VIAGENS E ESTADIAS DE FUNCIONARIOS;0;3221,21;0;-3221,21;
903169;ESTAGIARIO/MENOR APRENDIZ;0;1712,69;0;-1712,69;
903208;EXAMES E ATESTADOS MEDICOS;0;3538,64;0;-3538,64;
903166;FERIAS;0;5507,95;0;-5507,95;
903170;FGTS;0;25797,15;0;-25797,15;
903203;HOSPITAIS E FARMACIAS;0;1052,31;-553,73;-498,58;
903167;INDENIZACOES TRABALHISTAS;0;15452,51;0;-15452,51;
905247;LANCHE PARA FUNCIONARIOS;0;985,02;0;-985,02;
903205;PLANO DE SAUDE;0;8643,90;-2026,25;-6617,65;
903168;PREVIDENCIA SOCIAL;0;97954,91;0;-97954,91;
909553;PROMOCOES / PREMIACOES;0;13736,00;0;-13736,00;
903164;SALARIOS E ORDENADOS;0;315740,31;0;-315740,31;
907948;SEGUROS DE VIDA;0;113,40;0;-113,40;
903209;UNIFORMES E VESTUARIOS;0;1900,00;0;-1900,00;
3.04.04;PRESTADORES DE SERVICOS;0;291351,97;0;-291351,97;
909469;CONSULTORIA SEGURANCA DO TRABALHO;0;1300,00;0;-1300,00;
909560;HONORARIOS ADVOCATICIOS;0;5500,00;0;-5500,00;
909561;HONORARIOS C/ AUDITORIAS;0;6500,00;0;-6500,00;
903175;HONORARIOS CONTABEIS;0;9500,00;0;-9500,00;
903196;INFORMATICA / SOFTWARE;0;13870,58;0;-13870,58;
909853;SERVIÇOS C/ ASSESSORIA;0;6000,00;0;-6000,00;
903861;SERVICOS DE CONSULTORIA;0;18990,00;0;-18990,00;
903435;SERVICOS DE TERCEIROS;0;9134,00;0;-9134,00;
909385;SERVICOS FORNECIMENTO DE DADOS;0;1584,26;0;-1584,26;
909599;SERVIÇOS REMOTO - POS VENDAS;0;7200,00;0;-7200,00;
904561;SERVIÇOS TERCERIZADOS - PJ;0;69247,88;0;-69247,88;
909601;SM SERVICOS CARTA CREDITO;0;81249,15;0;-81249,15;
909563;SM SERVICOS CHEQUE REVISAO;0;30042,00;0;-30042,00;
909564;SM SERVICOS MAO DE OBRA E KM GARANTIA;0;31234,10;0;-31234,10;
3.04.05;DESPESAS C/ CONSUMO;0;17423,86;0;-17423,86;
903172;AGUA E ESGOTO;0;1121,30;0;-1121,30;
903284;CONSUMO INTERNO;0;4320,55;0;-4320,55;
903177;IMPRESSOS E MATERIAL DE ESCRITORIO;0;2810,54;0;-2810,54;
903190;INTERNET;0;4734,32;0;-4734,32;
903173;TELEFONIA FIXA E CELULAR;0;4437,15;0;-4437,15;
3.04.06;DESPESAS TRIBUTARIAS;0;21032,29;0;-21032,29;
903185;I.P.V.A / LINC / DPVAT;0;1220,00;0;-1220,00;
903188;MULTAS DE TRANSITO;0;2087,04;0;-2087,04;
909500;PARCELAMENTO DE TRIBUTOS;0;17725,25;0;-17725,25;
3.05;RECEITAS FINANCEIRAS;0;0;-22862,97;22862,97;
3.05.01;RECEITAS FINANCEIRAS;0;0;-22862,97;22862,97;
903220;DESCONTOS OBTIDOS;0;0;-14315,68;14315,68;
903219;JUROS RECEBIDOS;0;0;-7526,76;7526,76;
903221;RECEITAS DE APLICACOES FINANCEIRAS;0;0;-1020,53;1020,53;
3.06;DESPESAS FINANCEIRAS;0;16164,49;-10,74;-16153,75;
3.06.01;DESPESAS FINANCEIRAS;0;15168,52;-10,74;-15157,78;
903231;DESCONTOS CONCEDIDOS;0;106,53;-10,40;-96,13;
903226;DESPESAS BANCARIAS;0;5424,01;-0,34;-5423,67;
903225;ENCARGOS FINANCEIROS;0;4598,64;0;-4598,64;
903229;IOF/IOC - IMPOSTO S/ OPERACOES FINANCEIRAS/CREDITO;0;690,79;0;-690,79;
903232;JUROS DE MORA;0;4348,55;0;-4348,55;
3.06.02;DESPESAS OPERACIONAIS;0;995,97;0;-995,97;
905245;AJUSTE DE ESTOQUE;0;995,97;0;-995,97;
3.07;OUTRAS RECEITAS;0;115,09;-490,19;375,10;
3.07.01;RECEITAS NAO OPERACIONAIS;0;115,09;-490,19;375,10;
903235;RECUPERACAO DE DESPESAS;0;115,09;-490,19;375,10;
3.09.01;RESULTADO ANTES DO IR E CSLL;0;6702787,22;-6262032,46;-440754,76;
3.99.99;RESULTADO LIQUIDO;0;6702787,22;-6262032,46;-440754,76;
