SM TRATORES LTDA;CNPJ: 02.367.369/0001-62;NIRE: 31205375095;
FILIAL: Todas;SINTÉTICA INICIAL: .  .  .  .  . .;SINTÉTICA FINAL: 9.99.99.99.99.9.;DATA: 25/09/2025 HORA: 10:40:51;
PERÍODO DE: 01/04/2021 A 30/04/2021;NÍVEL: 9  DIÁRIO:     0 INCLUI CONTAS INTEGRADAS?: Não;
BALANCETE MENSAL:  DA FILIAL UNAI;

Código;Descrição da conta;Saldo anterior;Débito;Crédito;Saldo atual;
903016;BENFEITORIAS EM BENS DE TERCEIROS - BSB;567110,28;0;0;567110,28;
905259;COMPUTADORES E PERIFERICOS;285193,32;0;0;285193,32;
902811;FERRAMENTAS;1770350,46;0;0;1770350,46;
902989;MAQUINAS E EQUIPAMENTOS;406673,97;3349,46;0;410023,43;
902945;MOVEIS E UTENSILIOS;426673,86;0;0;426673,86;
902869;VEICULOS;4035420,53;0;0;4035420,53;
1.02.08;(-) DEPRECIACOES ACUMULADAS;-2274760,14;0;0;-2274760,14;
1.02.08.01;(-) DEPRECIACOES ACUMULADAS;-2274760,14;0;0;-2274760,14;
902812;(-) DEPR. ACUMULADA - BENFEITORIAS TERC - MTZ;-481608,11;0;0;-481608,11;
905260;(-) DEPR. ACUMULADA COMPUTADORES E PERIF.;-164846,47;0;0;-164846,47;
902928;(-) DEPR. ACUMULADA  MOVEIS E UTENSILIOS;-102364,03;0;0;-102364,03;
902829;(-) DEPR. ACUMULADA VEICULOS;-1371455,79;0;0;-1371455,79;
902988;(-) DEPR. ACUMUMULADA MAQUINAS E EQUIPAMENTOS;-154485,74;0;0;-154485,74;
1.02.10;CUSTOS DE AQUISICOES DE INTANGIVEL;108988,81;0;0;108988,81;
1.02.10.01;CUSTOS DE AQUISICOES DE INTANGIVEIL;108988,81;0;0;108988,81;
903014;SOFTWARE ADQUIRIDOS;108988,81;0;0;108988,81;
1.80;CONTAS TEMPORARIAS;0;12923544,39;-12923544,39;0;
1.80.01;CONTAS TEMPORARIAS;0;12923544,39;-12923544,39;0;
15003;COMPRAS DISTRIBUIR;0;3945713,47;-3945713,47;0;
900130;DEVOLUCAO COMPRAS DISTRIBUIR;0;12918,39;-12918,39;0;
900131;DEVOLUCAO VENDAS DISTRIBUIR;0;9076,25;-9076,25;0;
901974;FRETES A DISTRIBUIR;0;20668,60;-20668,60;0;
903383;TRANSFERENCIA ENTRE FILIAIS A DISTRIBUIR;0;3081090,33;-3081090,33;0;
15005;VENDAS DISTRIBUIR;0;5854077,35;-5854077,35;0;
2;PASSIVO;37077395,36;7897877,61;-10041113,91;39220631,66;
2.01;PASSIVO CIRCULANTE;28952834,96;7737075,27;-10041113,91;31256873,60;
2.01.01;FORNECEDORES;23276872,15;5778851,93;-4461031,59;21959051,81;
2.01.01.01;FORNECEDORES;23276872,15;5778851,93;-4461031,59;21959051,81;
2.01.02;OBRIGACOES FISCAIS A RECOLHER;174061,88;622207,73;-703926,94;255781,09;
2.01.02.01;IMPOSTOS E CONTRIBUICOES A  RECOLHER;174061,88;622207,73;-703926,94;255781,09;
903031;COFINS A RECOLHER;0;49913,07;-49913,07;0;
905357;CSRF A RECOLHER;197,46;197,46;-99,74;99,74;
907611;DIFAL A RECOLHER SAIDA;4790,04;1362,35;-2183,04;5610,73;
905246;GNRE ST A RECOLHER;27284,32;2942,43;-6724,37;31066,26;
903026;ICMS A RECOLHER;85997,53;518633,45;-583080,02;150444,10;
908847;ICMS ST GR A RECOLHER;34128,76;16659,59;-28827,63;46296,80;
903027;IRRF A RECOLHER;21282,96;21281,05;-22232,03;22233,94;
903028;ISS A RECOLHER;380,81;380,81;-29,52;29,52;
903030;PIS A RECOLHER;0;10837,52;-10837,52;0;
2.01.04;SALARIOS E OBRIGACOES SOCIAL A PAGAR;240099,42;179860,92;-194238,44;254476,94;
2.01.04.01;SALARIOS E OBRIGACOES;240099,42;179860,92;-194238,44;254476,94;
903025;FGTS A RECOLHER;10568,55;10568,55;-11161,37;11161,37;
903024;INSS A RECOLHER;52312,93;52312,93;-55543,70;55543,70;
903064;PRO-LABORE A PAGAR;66762,86;6524,36;-10540,26;70778,76;
903043;SALARIOS A PAGAR;110455,08;110455,08;-116993,11;116993,11;
2.01.06;OUTRAS OBRIGACOES A PAGAR;5261801,51;1156154,69;-4681916,94;8787563,76;
2.01.06.01;OUTRAS OBRIGACOES A PAGAR;5261801,51;1156154,69;-4681916,94;8787563,76;
903067;ADIANTAMENTO DE CLIENTES;9538344,47;385820,43;-3582603,13;12735127,17;
905504;ALUGUEIS A PAGAR;49699,99;30511,09;-36161,09;55349,99;
903065;CONTAS A PAGAR;36178,34;510500,00;-10500,00;-463821,66;
903070;DEPOSITOS BANCARIOS A IDENTIFICAR;28437,91;16033,00;-35624,00;48028,91;
904643;DEVOLUCOES DE VENDAS;298052,63;40854,78;-8070,34;265268,19;
905373;FUNDO DE CAPITALIZACAO RECONTRIBUICAO;-4688911,83;172435,39;-1008958,38;-3852388,84;
2.02;NAO CIRCULANTE;3604423,66;160802,34;0;3443621,32;
2.02.01;EXIGIVEL A LONGO PRAZO;3604423,66;160802,34;0;3443621,32;
2.02.01.01;EMPRESTIMOS BANCARIOS-LONGO PRAZO;3437079,66;157025,24;0;3280054,42;
2.02.01.02;EMPRESTIMOS BANCARIOS-LONGO PRAZO FILIAL;6174,35;561,29;0;5613,06;
2.02.01.03;PARCELAMENTOS FISCAIS - LONGO PRAZO;161169,65;3215,81;0;157953,84;
909503;PARCELAMENTO ESPECIAIS E ORDINARIOS A RECOLHER;161169,65;3215,81;0;157953,84;
2.03;PATRIMONIO LIQUIDO;4327976,98;0;0;4327976,98;
2.03.01;CAPITAL SOCIAL;14500000,00;0;0;14500000,00;
2.03.01.01;CAPITAL SOCIAL;14500000,00;0;0;14500000,00;
903097;CAPITAL SOCIAL;9000000,00;0;0;9000000,00;
903829;CAPITAL SOCIAL - FILIAL BA;200000,00;0;0;200000,00;
903098;CAPITAL SOCIAL - FILIAL BSB;2900000,00;0;0;2900000,00;
910605;CAPITAL SOCIAL - FILIAL CRISTALINA;300000,00;0;0;300000,00;
906948;CAPITAL SOCIAL - FORMOSA - GO;2100000,00;0;0;2100000,00;
2.03.02;RESERVAS DE INCENTIVOS FISCAIS;6200000,00;0;0;6200000,00;
2.03.02.01;RESERVAS DE INCENTIVOS FISCAIS;6200000,00;0;0;6200000,00;
903102;RESERVAS DE CAPITAL;6200000,00;0;0;6200000,00;
2.03.03;RESERVAS DE LUCROS;-16329045,34;0;0;-16329045,34;
2.03.03.01;RESERVAS DE LUCROS;-16329045,34;0;0;-16329045,34;
903107;LUCRO DO EXERCICIO;3412306,71;0;0;3412306,71;
903108;(-) PREJUIZO DO EXERCICIO;-19741352,05;0;0;-19741352,05;
2.03.04;AJUSTES DE EXERCICIOS ANTERIORES;-42977,68;0;0;-42977,68;
909498;AJUSTES DE EXERCÍCIOS ANTERIORES;-42977,68;0;0;-42977,68;
2.04;RESULTADO DO EXERCICIO;192159,76;0;0;192159,76;
2.04.01;SALDO DO EXERCICIO;192159,76;0;0;192159,76;
903109;RESULTADO DO EXERCICIO;192159,76;0;0;192159,76;
3;CONTAS DE RESULTADOS;192159,76;6485557,76;-6371233,50;77835,50;
3.01;RECEITA  OPERACIONAL;16433150,11;753585,85;-6286513,80;21966078,06;
3.01.01;RECEITAS BRUTAS DE VENDAS;18142438,03;0;-5924055,85;24066493,88;
3.01.01.01;RECEITAS COM VENDAS DE MERCADORIAS;17914743,48;0;-5853339,26;23768082,74;
903113;VENDA DE COLHEITADEIRAS MASSEY;4933040,00;0;-3131000,00;8064040,00;
903119;VENDA DE IMPLEMENTOS NOVOS;2043659,00;0;-331000,00;2374659,00;
903123;VENDA DE LUBRIFICANTES;72318,72;0;-22942,53;95261,25;
909491;VENDA DE LUBRIFICANTES AGCO;370257,95;0;-136370,74;506628,69;
903120;VENDA DE MAQUINAS USADOS;1544500,93;0;0;1544500,93;
903115;VENDA DE PEÇAS MASSEY;2104247,48;0;-777705,99;2881953,47;
903117;VENDA DE PEÇAS OUTRAS;1015116,94;0;-244989,92;1260106,86;
903112;VENDA DE TRATORES MASSEY;4153800,00;0;-1184000,00;5337800,00;
905228;VENDA EQUIPAMENTOS IND. MASSEY;1610000,00;0;0;1610000,00;
903125;VENDA MASSEY SHOP;67802,46;0;-25330,08;93132,54;
3.01.01.02;RECEITAS COM VENDAS DE SERVIÇOS;227694,55;0;-70716,59;298411,14;
903116;RECEITA DE COMISSOES C/ VENDAS DIRETA;4101,36;0;-738,09;4839,45;
903114;RECEITA DE SERVICOS;7900,00;0;0;7900,00;
903243;VENDA DE SERVICOS EM GARANTIA;215693,19;0;-69978,50;285671,69;
3.01.02;DEDUCOES DAS RECEITAS DE VENDAS;-1709287,92;753585,85;-362457,95;-2100415,82;
3.01.02.01;IMPOSTOS S/ VENDAS E SERVICOS;-1095166,09;743258,46;-362457,95;-1475966,60;
903129;COFINS S/FATURAMENTO;-174664,23;49313,11;-344,82;-223632,52;
908846;DESPESA COM ICMS-ST;-16684,18;6724,37;0;-23408,55;
903127;DESPESA COM ISS;-480,06;29,52;0;-509,58;
903126;DESPESAS COM ICMS;-865417,22;456943,63;-142496,52;-1179864,33;
911478;(-)ICMS BENEF.FISCAL COM 160/2017 ? RBC;1373771,63;0;-219540,56;1593312,19;
911477;ICMS S/ VENDAS ? LC 160/2017 ? RBC;-1373771,63;219540,56;0;-1593312,19;
903128;PIS S/ FATURAMENTO;-37920,40;10707,27;-76,05;-48551,62;
3.01.02.02;DEVOLUCOES DE VENDAS;-614121,83;10327,39;0;-624449,22;
903132;DEVOLUÇÕES DE VENDA AGCO;-244116,26;7493,04;0;-251609,30;
903130;DEVOLUCOES DE VENDAS;-370005,57;2834,35;0;-372839,92;
3.01.99;RECEITA OPERACIONAL LIQUIDA;16433150,11;753585,85;-6286513,80;21966078,06;
3.02;CUSTOS DAS VENDAS;-13305604,83;4608652,82;-18638,96;-17895618,69;
3.02.01;CUSTOS DAS VENDAS;-13304708,71;4594189,36;-5720,57;-17893177,50;
903150;CMV COLHEITADEIRAS NOVAS MASSEY;-3705705,19;2589649,98;0;-6295355,17;
905227;CMV EQUIPAMENTOS IND. MASSEY;-1355273,61;0;0;-1355273,61;
905608;CMV GARANTIAS AGCO;-120412,54;2156,68;0;-122569,22;
905218;CMV IMPLEMENTOS NOVOS;-1266979,74;259678,57;0;-1526658,31;
903152;CMV LUBRIFICANTES;-53640,44;14636,45;-138,73;-68138,16;
909492;CMV LUBRIFICANTES AGCO;-274911,54;101007,06;-239,24;-375679,36;
903153;CMV MAQUINAS USADAS;-1330000,00;0;0;-1330000,00;
903158;CMV MASSEY SHOP;-37426,91;13185,73;0;-50612,64;
903149;CMV PEÇAS MASSEY;-1211757,25;514798,48;-4460,66;-1722095,07;
903151;CMV PEÇAS OUTRAS;-632146,62;166284,59;-881,94;-797549,27;
903147;CMV TRATORES NOVOS MASSEY;-3316454,87;932791,82;0;-4249246,69;
3.02.02;DEVOLUÇÕES DE COMPRAS;-896,12;14463,46;-12918,39;-2441,19;
903146;(-) DEVOLUCOES DE COMPRAS PECAS;-896,12;14463,46;-12918,39;-2441,19;
3.04;DESPESAS OPERACIONAIS;-2625996,09;988827,51;-21730,43;-3593093,17;
3.04.01;DESPESAS ADMINISTRATIVAS;-911655,23;286172,67;0;-1197827,90;
903192;ALUGUEIS E ARRENDAMENTOS;-142947,00;47489,00;0;-190436,00;
903200;ASSINATURAS, JORNAIS E REVISTAS;-1084,51;283,15;0;-1367,66;
903204;ASSOCIACAO UNIMASSEY;-15473,00;5210,00;0;-20683,00;
903197;ASSOCIACOES DE CLASSES E OUTRAS;-1111,68;329,84;0;-1441,52;
903186;COMBUSTIVEIS;-1090,42;299,28;0;-1389,70;
903217;CONFRATERNIZACAO;-4790,00;0;0;-4790,00;
903191;CORREIOS E MALOTES;-821,04;401,37;0;-1222,41;
903195;CURSOS DE APERFEICOAMENTO;-4016,00;0;0;-4016,00;
909466;DESPESA C/ COMISSAOES DE TERCEIROS;-37774,16;11100,00;0;-48874,16;
909457;DESPESA C/ PEDAGIO;-1311,70;104,97;0;-1416,67;
909600;DESPESA C/ RASTREAMENTO VEICULOS;-2880,00;960,00;0;-3840,00;
908839;DESPESAS ALOCACOES DE VEICULOS;-13278,32;11450,00;0;-24728,32;
909603;DESPESAS C/ ALARMES E MONITORAMENTO;-4428,00;805,00;0;-5233,00;
906164;DESPESAS C/ DEPARTAMENTO JURIDICO;-418,78;459,80;0;-878,58;
903180;DESPESAS C/ LIMPEZA E COZINHA;-533,00;531,08;0;-1064,08;
909602;DESPESAS COM AUDITORIA/CONSULTORIA;-4494,69;1921,10;0;-6415,79;
903179;DESPESAS COM PATROCINIO;-2958,58;129,30;0;-3087,88;
909647;DESPESAS C/ REFORMAS FILIAL CRISTALINA;-436002,11;79789,10;0;-515791,21;
910946;DESPESAS C/ REFORMAS FILIAL FORMOSA;0;17154,41;0;-17154,41;
910706;DESPESAS C/ REFORMAS MATRIZ UNAI;-13926,09;42074,28;0;-56000,37;
903201;DESP. LEGAIS CARTORIO, DESPACHANTE E JUDICIAIS;-854,97;164,85;0;-1019,82;
903199;DOACOES E BRINDES;-22686,27;0;0;-22686,27;
903171;ENERGIA ELETRICA;-9604,55;1890,81;0;-11495,36;
909906;EVENTOS;-1258,42;830,60;0;-2089,02;
903267;FRETES E CARRETOS DE TERCEIROS;-36553,61;15365,49;0;-51919,10;
903187;MANUT. CONSERV. E REPAROS DE VEICULOS;-40769,96;2636,51;0;-43406,47;
903182;MANUT. CONSERV. INST. DE MOVEIS/IMOVEIS E UTENS.;-32355,59;23661,72;0;-56017,31;
903176;PRO-LABORE;-38100,00;12700,00;0;-50800,00;
903202;PROPAGANDAS E PUBLICIDADES;-19677,99;4903,99;0;-24581,98;
903178;SUPRIMENTOS DE INFORMATICA;-39,00;0;0;-39,00;
903212;TAXAS DE EXPEDIENTE;-9006,57;1762,79;0;-10769,36;
903207;TRAFEGO DE DADOS AGCONET;-3602,10;742,03;0;-4344,13;
903210;UTENSILIOS/FERRAM./BENS PEQUENO VALOR;-7807,12;956,20;0;-8763,32;
903189;VIAGENS DE DIRETORES;0;66,00;0;-66,00;
3.04.02;DESPESAS C/ VENDAS;-234321,81;69196,19;0;-303518,00;
909542;BRINDES;-355,34;0;0;-355,34;
909543;COMBUSTIVEIS COM VENDAS;-92423,48;29253,40;0;-121676,88;
909545;CURSOS E APERFEICOAMENTO C/ VENDAS;-714,00;0;0;-714,00;
909646;DESPESA C/ ATENDIMENTO AO CLIENTE;-23698,03;7177,10;0;-30875,13;
909544;DESPESA C/ CONSUMO INTERNO VENDAS;-691,95;0;0;-691,95;
909548;DESPESA C/ PEDAGIO VENDAS;-83,25;0;0;-83,25;
909549;DESPESA C/ VIAGENS E HOSPEDAGEM VENDAS;-3972,72;3099,00;0;-7071,72;
909541;DESPESAS C/ ALIMENTACAO VENDAS;-12381,26;4472,29;0;-16853,55;
903265;FEIRAS E EXPOSICOES E DIAS DE CAMPO;-741,00;0;0;-741,00;
909550;FRETES E DESPESAS COM TRANSPORTES;-37805,00;4500,00;0;-42305,00;
909552;MANUTENCAO E REPARO DE VEICULOS VENDAS;-16412,77;4449,00;0;-20861,77;
903285;MERC.APLICADAS EM  MAQUINAS E EQUIPAMENTOS;-33944,15;14784,42;0;-48728,57;
909554;SEGUROS C/ VENDAS;-7861,86;860,98;0;-8722,84;
903193;SERVICOS MUNCK / MONTAGENS;-3237,00;600,00;0;-3837,00;
3.04.03;DESPESAS C/ PESSOAL;-717596,11;323690,70;-21730,43;-1019556,38;
903165;13° SALARIO;-136,13;169,83;0;-305,96;
909568;ACORDOS TRABALHISTAS;-100011,36;68037,98;-20153,23;-147896,11;
903194;ALIMENTACAO, VIAGENS E ESTADIAS DE FUNCIONARIOS;-5864,30;1392,45;0;-7256,75;
909153;APOSENTADORIA ESPECIAL;-300,00;0;0;-300,00;
905248;EPI PARA FUNCIONARIOS;-99,00;0;0;-99,00;
903169;ESTAGIARIO/MENOR APRENDIZ;-2700,00;1800,00;0;-4500,00;
903208;EXAMES E ATESTADOS MEDICOS;-454,00;215,00;0;-669,00;
903166;FERIAS;-23383,04;9745,81;0;-33128,85;
903170;FGTS;-31117,12;11161,37;0;-42278,49;
903203;HOSPITAIS E FARMACIAS;-300,31;285,10;-285,10;-300,31;
903167;INDENIZACOES TRABALHISTAS;-33424,93;32432,97;0;-65857,90;
905247;LANCHE PARA FUNCIONARIOS;-2481,30;1543,88;0;-4025,18;
903205;PLANO DE SAUDE;-15418,73;7333,98;-1292,10;-21460,61;
903168;PREVIDENCIA SOCIAL;-117262,30;39557,50;0;-156819,80;
909553;PROMOCOES / PREMIACOES;-3989,50;6110,50;0;-10100,00;
903164;SALARIOS E ORDENADOS;-375963,17;143203,33;0;-519166,50;
907948;SEGUROS DE VIDA;-233,92;86,00;0;-319,92;
903209;UNIFORMES E VESTUARIOS;-4457,00;615,00;0;-5072,00;
3.04.04;PRESTADORES DE SERVICOS;-558946,90;223288,51;0;-782235,41;
909469;CONSULTORIA SEGURANCA DO TRABALHO;-1600,00;900,00;0;-2500,00;
909560;HONORARIOS ADVOCATICIOS;-16225,00;5500,00;0;-21725,00;
909561;HONORARIOS C/ AUDITORIAS;-18500,00;6500,00;0;-25000,00;
903175;HONORARIOS CONTABEIS;-42615,00;13500,00;0;-56115,00;
903196;INFORMATICA / SOFTWARE;-47978,66;43064,60;0;-91043,26;
909853;SERVIÇOS C/ ASSESSORIA;-8769,98;0;0;-8769,98;
909569;SERVICOS DE ASSISTENCIAS SOCIAL;-1929,70;0;0;-1929,70;
903861;SERVICOS DE CONSULTORIA;-64369,96;27515,78;0;-91885,74;
903435;SERVICOS DE TERCEIROS;-19172,53;16114,93;0;-35287,46;
909385;SERVICOS FORNECIMENTO DE DADOS;-4817,96;1506,60;0;-6324,56;
909599;SERVIÇOS REMOTO - POS VENDAS;-10500,00;7000,00;0;-17500,00;
909559;SERVICOS TECNICOS PROFISSIONAIS T.I;-24990,00;0;0;-24990,00;
904561;SERVIÇOS TERCERIZADOS - PJ;-124904,56;36540,15;0;-161444,71;
909601;SM SERVICOS CARTA CREDITO;-85079,14;23809,50;0;-108888,64;
909564;SM SERVICOS MAO DE OBRA E KM GARANTIA;-87494,41;41336,95;0;-128831,36;
3.04.05;DESPESAS C/ CONSUMO;-141473,78;68583,20;0;-210056,98;
903172;AGUA E ESGOTO;-19092,98;4728,56;0;-23821,54;
903213;ALIMENTACAO C/ TERCEIROS;-531,28;23,00;0;-554,28;
903284;CONSUMO INTERNO;-86318,93;53902,99;0;-140221,92;
903177;IMPRESSOS E MATERIAL DE ESCRITORIO;-11307,81;1478,19;0;-12786,00;
903190;INTERNET;-15104,83;4872,41;0;-19977,24;
903173;TELEFONIA FIXA E CELULAR;-9117,95;3578,05;0;-12696,00;
3.04.06;DESPESAS TRIBUTARIAS;-62002,26;17896,24;0;-79898,50;
903198;CONTRIBUICAO SINDICAL PATRONAL;-578,00;0;0;-578,00;
903185;I.P.V.A / LINC / DPVAT;-21193,55;0;0;-21193,55;
903188;MULTAS DE TRANSITO;-704,33;156,19;0;-860,52;
909500;PARCELAMENTO DE TRIBUTOS;-39526,38;17740,05;0;-57266,43;
3.05;RECEITAS FINANCEIRAS;12339,69;9,72;-5343,31;17673,28;
3.05.01;RECEITAS FINANCEIRAS;12339,69;9,72;-5343,31;17673,28;
903220;DESCONTOS OBTIDOS;2995,50;0;-865,82;3861,32;
903223;FUNDO DE CAPITALIZACAO - CONTRIBUICAO AGCO;0;9,72;0;-9,72;
903219;JUROS RECEBIDOS;6645,63;0;-4253,13;10898,76;
903221;RECEITAS DE APLICACOES FINANCEIRAS;2698,56;0;-224,36;2922,92;
3.06;DESPESAS FINANCEIRAS;-353292,14;131551,50;-1182,66;-483660,98;
3.06.01;DESPESAS FINANCEIRAS;-339110,86;129681,63;-115,08;-468677,41;
903231;DESCONTOS CONCEDIDOS;-6325,60;1,01;0;-6326,61;
903226;DESPESAS BANCARIAS;-7674,71;2571,77;0;-10246,48;
903225;ENCARGOS FINANCEIROS;-9579,85;4195,36;-108,80;-13666,41;
905270;FUNDO CAPITALIZACAO;-1900,11;0;0;-1900,11;
903229;IOF/IOC - IMPOSTO S/ OPERACOES FINANCEIRAS/CREDITO;-19897,88;4532,89;0;-24430,77;
903232;JUROS DE MORA;-94035,79;93991,60;-6,28;-188021,11;
